record_no,sequence_crc64,length_aa,exact_sequence_source,uniparc_id,uniprot_accessions,taxon_id,organism,domain,phylum_or_kingdom,HXXXD_present,C_H_D_cooccur,both_motif_proxies,contains_noncanonical_residue,crc,y_pred,new_y_pred,new_rank
1911,5FB3B667BD4D7804,281,UniProtKB/TrEMBL (unreviewed representative),UPI0000130035,V0JMV5;V2DGZ5;L6RIN0;V7XXX5;A0A5J1WI78;X4PDS8;A0A419IL47;X4T0V7;A0A068PHM5;A0A1M3YQG8;A0A1X2XJ65;X4K662;V0G8L2;U6U2N9;L6R185;V0BM22;X3CXP6;X4UVN3;X2V3T1;A0A5H7C150;X3I478;A0A233PJS5;A0A315I6R2;A0A1L3M6F3;V3XB17;X4HFQ2;A0A0V1ZEG3;A0A3A3MBZ1;A0A4P9T2E5;V0NI03;J1HJ05;J1JK98;L5XYH0;X2SFF2;A0A2S1HSX6;A0A5I0L248;A0A5H7R2A1;X3M4L4;U6QSM1;A0A2T9EAM9;V3XGK1;A0A233MYN8;V0M4R9;V0F250;X4QWB1;E1WBR3;S5SQ01;A0A0C5T587;X4MBR6;A0A2T8V4A4;A0A974KL93;A0A5J1ALS8;X3EWZ1;A0A8E6JMD5;V1GDD7;L6U5P4;U1T4A5;A0A1Z3QXS3;X3AXT3;A0A233QQB9;V0KVD4;X4R8C0;U3SJS7;X5NIZ7;A0A018X1N5;A0A154KHU6;V0ICX1;A0A8E5TTS6;X2QXR5;A0A0W7QJX8;L6DJF1;X4VHR1;A0A0H3NBR0;X2Y4N9;A0A0F2V623;X3R9U0;N1GC53;A0A067VG83;U6W294;L6CLW5;X5AV86;S5HV27;L6E495;A0A0H3RF22;X4MNQ9;A0A1X2U3X4;A0A5H6NZB4;A0A8E6RU06;A0A5I6NGC1;A0A068ZPI1;A0A5H5CJ33;A0A5H5TM56;A0A3A3KG21;V5S0C2;N0QE03;A0A017R5W4;A0A0L4JGQ8;A0A0V1WY39;X4EL00;A0A5I0I7E7;N0MUV3;X3QYL2;A0A0N2BNJ3;A0A379NWI8;N1DWX7;N0JGQ8;X4LXU3;A0A0W6PMJ5;A0A1M3ZN71;X5A686;N1EBI7;A0A233M9X2;N1BTE5;J2CZE5;X2MZV2;N0KCP2;A0A0B7T700;V2F7R8;X2RZW6;V0B9L1;X3PD56;A0A018XH60;A0A5V8Y8B2;A0A729KY42;A0A5I1WTU4;V1NLT0;V3XA41;A0A0E8ITX8;A0A444ASB0;A0A018TK75;A0A5W2WT71;A0AA86BAC6;N1DJ91;A0A0L4W5B5;N1FUT8;L6Y7D7;A0A0N2BKY0;A0A0F2UDP8;A0A5I5P3E9;A0A221YKX0;A0A0W5ZS24;V0B284;X4K544;N0K4X8;U6QBQ9;A0A3V4T6Q6;A0A4Z9VL61;N0HBV3;A0A2T8PKV3;V2PEK2;X3DQM2;A0A0B7U2H3;A0A143DLE3;A0A5I8F748;N0L5I9;X3MQT5;A0A1X2Q6C0;V1P9T0;V2ADK8;A0A0H5PEU8;L5ZFZ7;L6IAA9;L7B539;V0CK39;H5VIB9;A0A5J0E3T4;A0A0A5Q8K4;A0A018YHU3;A0A5I2LZ64;X3PXA6;X4CKB6;A0A6C8ETF3;L6JHA8;L5ZUY8;A0A1X2X625;A0A0C5UCY1;A0A0F3ETL3;N0TWD3;K8TRF9;N1GZR7;A0A0B8KAC9;L6D013;A0A3U8ITA1;A0A1J7NJU4;L6FQF9;X3DQE7;I0MG22;A0A2D3TVW0;U6YFK2;L5WZA2;V1DXL0;V3WSP1;L6STH0;X3M2G7;J1JF62;X4FSL3;X3TBZ7;A0AA86BYD9;A0A0L4S3Z8;V0K371;I9TCL7;H5W6T1;A0A379RNC9;A0A179VSK7;A0A0A7VKA6;X2YTP7;A0A8E7D2Q6;L6MSM3;A0A5C5HLK7;A0A0B7RAW6;A0A3Z3G5X3;A0A3A3KNM0;N1IJX0;L6HVS8;X3NNT1;A0A038F297;N0HSD9;A0A5I1IA98;X3WE45;L5XHV9;U6X1Q6;J2GPT2;V0DLZ9;L6AQB6;A0A3G8UPY1;A0A3N9QAG1;A0A6C6ZNJ2;J2ASI7;A0A5H5KAE8;N1HDW5;V0DXA0;A0A0M0QS17;A0A5Y7ABP8;X4QCD8;N0UIX9;L7AQB8;A0A5I6KHB1;A0A018X156;N0H8N8;A0A418Z8S5;A0A5V9C549;A0A0W5Q6B7;A0A018ZTP7;A0A0B7QJ45;Q00267;L6GM03;X2XSX0;A0A067W8U4;A0A0B7SAK2;X3RTA1;X4I5T2;N0U1I7;X4FQ63;A0A018SSZ8;A0A0L3P9I1;A0A5Z5VAR2;N0RU25;I9GRZ7;X2NYH6;A0A0G2P463;J2GG36;J1MDB1;A0A0H3IG40;G9VE89;A0A2X4YJK6;A0A0W7AD16;A0A0F3J593;X3MRJ8;X3JBP1;A0A2T8NQS9;A0A6C7HQ67;V0EI26;N0S6I4;N0Y376;X3ZX30;A0A0F2XKS5;A0A5X3KNJ1;A0A2T8U9B3;A0A0F3DSW7;X3IQE5;A0A0V1XIA5;X4X5P8;A0A0R9NY11;V0PQC0;N0V045;X2Q9W9;X4CVK3;X4AKC8;A0A5X4LRZ1;X2WP79;A0AAT9MXK0;A0A233KZN9;A0A5I3C701;X3IZF3;A0A078NCE7;X2RMR1;X4D3T9;A0A018WG11;A0A0V2A3J0;X4ZNX4;V0HJP6;A0A5I9LL39;U6UMK3;A0A0L3G269;A0A5W7A3C0;A0A5U9GM18;X2URQ3;X2WHZ3;B5CAR1;J1LUR9;X2PXQ1;X3QZK7;A0A018SM09;X3QMA7;A0A6W0LYM1;X3GCB4;A0A0B7QJ67;L5Z8Y1;J2G157;A0A233NRV7;A0A5W9YTP0;A0A1X2Y328;X4LA05;V0LYS6;X3SPA4;L6J773;V2KDN3;L6YIV5;A0A8E5U1W2;A0A5H7VBF7;A0A018TS84;A0A0B4JX14;A0A0W6XKB7;V0FLY1;X2NU50;T2K6U9;A0A0B3LTM0;A0A5W2LPH2;A0A018WTS5;X2XZB5;A0A0V9WBS1;X4S806;B5N237;A0A0B7TCD3;A0A0N1R0J6;A0A018YAE1;A0A018SU96;A0A2Z2VW33;X4ESF7;A0A977N8F7;A0A0D6G297;A0A0H3BMD6;A0A5I3PE45;K5AMP3;L6U0J1;X4Y9Q2;A0A636NUM8;A0A3B7NF97;A0A3V4RHC4;A0A5F1JIZ1;X4ST07;A0A0L2VSF2;A0A2T8MJ80;K8SEI1;A0A3Z0K2L3;L6T5G6;A0A2Z2VBE3;V2GMH3;X3HAH5;N0IXF7;A0A0W6LJK4;A0A0B7RJR8;A0A092ZXU0;N1FMN7;N0R537;L9SFR0;L5WKT2;A0A5H8VMB0;X3RYB2;L6XAZ6;A0A018NJT4;A0A0F3EQ51;A0A0E1Q1U5;A0A3V9PNH4;J1GS42;X4TN63;K4ZSY3;N0NL62;A0A5I6CZA9;A0A5X5NFC2;N0XLP6;J2I690;V0NWW4;V0MU80;A0A5I3M676;N0MII8;A0A5X7XI45;A0A0F3C266;A0AA86BX39;A0A4Y6PF23;A0A0F7HSP4;X4E3A9;A0A0L3PZI5;A0A0H3RVT2;A0A0B7S4F6;A0A730GNQ0;A0A0K1VC67;X4HW30;A0A3V6QY38;A0A509BKX6;A0A6C7A3H2;X2WUI1;V0MV93;A0A659MY02;I9I0T5;B5QTM0;X4P1D9;N0QSA1;A0A0B7UGW0;A0A233R843;L6P6R2;A0A018T3K4;X3HN31;S5HFS1;U6U0F3;N0VGW5;A0A018PI24;X4V9P3;A0A5H5KF41;L6ZVR6;B4T5X1;X3PG49;V0DBZ2;X3UT98;A0A5J0P092;I9I1V7;A0A3Z6NV19;X3GXV9;X4BGR4;A0A2G1NRW0;A0A4Q8S9W7;L9QUF4;V7VUJ5;V0NTF2;A0A233PAA5;A0A1W2LDI5;L6LQJ0;X2ZVZ3;A0A0W5R5D4;A0A5I4Q5F5;A0A233NCN2;A0A018NH34;A0A5I5D039;N1IUX5;X2W5Y0;A0A0B7Q678;A0A5H8RDK0;X3TMR8;A0A0U3MAQ3;J1IEJ3;A0A5I6M7J2;X3SM86;L6F2Y7;A0A737F122;V2LTZ6;A0A019A149;N1B3S6;A0A401APY8;X3LEL3;V1DWU1;N0M4A0;V0I9T3;A0A0F2YVB6;E7UYP1;L6UMB8;L6K556;L6PRF9;L6S2Z1;A0A0V2CCF5;X4JM51;L6MUI3;A0A018VPY6;A0A0L4BZ36;A0A2Z2UZJ0;V1DUA7;X3NI51;T5K5R6;A0A131HNT3;V0JNB4;A0A3V9RZH5;L6IWT2;A0A6C8LX33;W4MQH5;A0A018R4T0;A0A730I8V8;N0KTC4;V2JNL8;X4MXR6;J2BX62;N0PZA0;L6UFV7;X4AXA1;X3BA31;V0HUS6;X3XIL5;A0A3W0XR62;A0A0B7WRY7;L6QJR9;A0A4Z9FEP0;L7B4Z1;X2TUJ3;A0A0L4G2E0;L6VNB4;L9SQM3;A0A5H7GMN5;A0A018PIE5;N0SX65;V2I070;B5F5U8;X3AGN0;B3YD44;X3B6A2;A0A023SNS2;A0A0W5GU20;N1I6K3;A0A067UKP6;A0A2W4FKS3;A0A0F2UK25;V0LHT6;N0W463;N1C2R5;A0A3V9U758;K8SJV3;N1CRM7;A0A0L3PB78;A0A8X6G389;L6NB15;A0A2T8N8Y1;U6XWA6;A0A5W8ANY1;B5NLD8;A0A0F3A7C0;X4CCR0;S5GY17;V1WHN4;X2T0D9;X3C4C4;A0A038E243;X2PTA8;A0A233LVG8;V1UGX2;A0A5J0JLF7;L9REW6;B5PPV7;V2GPC1;L5YHH1;N1GVQ2;A0A0L2SBU1;A0A753FSM5;X3GJQ7;A0A0F3BLR3;X4PUW9;J1PLD0;X3VF46;N0RJF5;A0A1P8FX94;A0A5H7AKL5;X2V3L3;A0A3T3IGE3;L5YST8;X2LZJ6;X4JZI3;A0A0L3SU62;X3YPL4;A0A0F2Z8C7;A0A2T8M6B8;A0A1X2V4M3;A0A5W3RHB4;B5P033;A0A0B7USX1;A0A636CSV9;A0A271CLR8;A0A2T9LDJ5;A0A3Y9CAW5;L6RXS2;N0X152;A0A0L9JT55;A0A3V8XFH3;A0A607Y8Q3;L6BLV7;A0A0F3CEB0;V1FNU0;A0A2T9Q1Q4;A0A0U1F1V5;A0A0L8WM16;A0A267SAR0;N1ABT0;A0A0F2YA80;A0A1R2UKG4;I9TVE9;E8XJ30;L6ACG8;H8M515;X4KW26;A0A1S1B3G0;K8SAM6;A0A0W6KLG6;A0A068ZAI6;U6TH80;A0A5H9FTB8;V2GP26;I0NQA3;V7RGN9;L6JUX2;A0A5I9BFS7;L5W4Y5;V3YVR3;A0A017RN27;X3FV59;X4AEY2;L6ATQ9;A0A038E5B8;A0A0F6B1J6;J2EP53;A0A0S2NG97;A0A3V8MGF5;N0PAD1;A0A0V2EY22;V4AU48;A0A0E1CRZ6;V3YFB4;V3YGQ8;L9RTG8;A0A0F2VSB3;X4TAL5;A0A5I0SG30;L6CHW7;A0A233LL30;K8ULC9;J1KRI2;N1DCF5;A0A5I3B2I9;V2HF97;A0A067UY95;N0WH97;X2ZE86;L6GRS6;L6Z153;A0A5W8X1S6;N0IR81;L6EX05;A0A0D5WH36;A0AAT9N9U2;X4VUN8;N0Z4P8;V3WLW6;L6DNJ2;F5ZQQ2;X3Z288;B5FHI1;N0ZDL6;X4TBD8;X4DJQ7;A0A3Z0C996;J2E4T1;X3SZD2;I0A997;F2FFX5;X2N7T9;X3Y630;A0A8E5NBH9;N0SQD2;X3JRS3;A0A233KQZ8;K8VPL8;C9XHL1;J2FCV3;A0A0N1VZ16;B4TIK3;A0A0F3EUV1;L6XKV4;A0A6C7AMB4;L6HXA9;V1JEU6;X3Z3D9;V1YL67;A0A0F2U5P5;L6NDJ2;V0QRX4;X2MDN0;A0A5H9C9S7;A0A067VJS1;I0M6A7;K8V907;A0A752RUY7;A0A0B7W0W2;N0JRT5;N1AI88;A0A018NM33;A0A0D3NQ55;B5C0Z1;V0PFW4;J0ELW7;X2VFV3;L6ZF57;A0A604F8X0;A0A2T9IB91;U1J994;A0A1X2YNR9;A0A5H7VP87;K8TCJ6;I0N3U0;A0A0V1X0J8;A0A5H7LHD6;L6FEN5;X4PAT8;K8TGZ5;A0A2Z2ULI5;A0A0B4NIP1;T1YIL8;A0A0W5HMF1;A0A017RBY5;X3YHU9;X4RRB0;X2PFQ6;A0A657HU30;A0AA86B703;N0I9H9;L6NZB2;A0A024ATQ4;V0GAB6;A0A4P6SNN3;W9FEF0;A0A0F7J8S8;A0A018S1P4;X3KB44;A0A0L8YC67;A0A233MPC3;A0A2H9YKK2;L6PSI2;X4N4E8;A0A0F3ARA8;A0A5W5VB04;N1EV46;L6RXY8;L6LGJ0;U6WCW0;L6X2G8;V1TVR3;A0A0F3DNA3;L6UEZ7;N1BIC8;I9LGU1;A0A5Q7DM16;A0A0L3SQ40;A0A500F6L2;A0A2L1ESD3;A0A5H9TPD2;A0A0L1XC55;A0A4V2HN72;V0F980;A0A0F3BET9;A0A038EAG5;A0ABF7T3M7;X3FHL1;A0A4V1I9F9;U4MGC5;X4PRL5;N0NYI0;A0A0X8V541;J2C464;L6H1N6;A0A0L5WUQ0;A0A0C5TUN6;A0A018V6S1;A0A0B7SE03;X2ZVZ6;A0A0F3EHY0;X3LNN9;X4WLH2;A0A0E2MU14;V2K7Q6;X2T149;A0A5H9VG79;D0ZXR3;A0A233K3P1;X4CQE4;X4FGS6;A0A5I1NXH8;A0A0X8KZ17;I0MQA4;X2U7R4;J0ATA9;A0A0F2WCI9;X2THT7;A0A018VQL8;X3D6H9;L6VLD1;V1HLT2;A0A246KLD8;V1SC75;A0A5I8UB09;B5QBQ1;A0A1X2RX03;J0D9I1;N1CF69;X3VH31;A0A5W5KGY0;U6YQ36;A0A4P7ZJ34;X4MA27;X2QKP1;L6BGT7;N0YS26;N0ZQI0;V0LV77;U6VMJ0;A0A0F2X663;N0V9S5;X3F5G5;V5VJG4;A0A0B7V9N7;V1NH15;A0A0B7W2J4;A0A3V9DXU7;A0AA86K8P5;N1HUU8;A0A3W0TMS6;N1FA21;A0A0F2Z4A6;L6WH77;A0A249UZQ9;N0T959;L6KCM7;N0N687;M9XPW9;X3CBP4;A0A0L9MKG6;X4IQI8;A0A018RCW5;A0A5I4MRY7;X2RD53;A0A0B7RI08;A0A265B4M4;N0YD20;X3E8B3;G5LNU9;V1MS50;A0A0L2J3B9;V1FKE8;K8UTC5;A0A1V3F8E8;J1PN43;L6WKK5;A0A608ZZI2;X4X6V6;L6GF54;A0A3W0F8S8;A0A6Y0YRQ9;A0A023MR71;A0A6C7IBJ4;N0PKC6;A0A0F3F2Y7;V0ISX2;A0A0F3CTU9;L5XLT9;X3BS54;A0A5I4CMN2;X2YGN2;A0A8E5IIP2;X3ZSN9;X4G7V6;A0A5I5G8Z2;X3N160;X4GU84;A0A018UH02;X3ET70;X4XD38;V0H8B4;V0Q5P5;A0A5W8ZSG0;B4TW30;A0A5I0UVH1;X4L8J0;A0A2I6M825;A0A3A1PN51;A0A018ZGU9;A0A5W0TUJ7;A0A0W5FB10;G7T1S3;L6ES15;L5WP69;A0A021WTK6;X4H3U2;X4WW85;L6LV11;A0A038F324;K5AL73;A0A0W6EQT2;A0A0A6V9T8;S5IDB4;A0A5I1L7R2;A0A601IVF1;X4UMV0;A0A5J0BY50;L9TAR4;N0WN60;V0C6V9;A0A018UL09;K5ALM3;A0A0M1REL4;A0AA86ECB1;A0A0F2W217;A0A233Q6P8;X2LNS5;A0A0B7V9P7;N0LKB1;V3WMS7;V0CE17;A0A0F2XSS9;A0A386NK17;A0A3V4B5X1;A0A5X9X4P7;A0A5H7CVF7;V2A7M8;L9QFR0;A0A018PAV7;X3KL87;V0Q1M6;A0A5W4I198;A0A0W7EV39,590,Salmonella,Bacteria,Pseudomonadota,False,True,False,False,5FB3B667BD4D7804,0.996930063,0.9554032683372498,145
2823,03AC59C72B08E9E0,204,UniProtKB/Swiss-Prot (reviewed representative),UPI0000EB550A,A1JM47;A0A0B6IDW4;A0A0T9STU4;A0A485DIV7;A0A8B6KUH1;A1JM47;A0A094UIV6;A0A0H5JZ33;A0ACH1C7V7;K1BX45;A0A4U9IQV9,630,Yersinia enterocolitica,Bacteria,Pseudomonadota,False,True,False,False,03AC59C72B08E9E0,0.993703544,0.9553305506706238,146
5264,228C64130A2AD881,290,UniProtKB/TrEMBL (unreviewed representative),UPI0000001588,Q546L3;P50294;Q711M5,862507,Mus,Eukaryota,Chordata,False,True,False,False,228C64130A2AD881,0.996400416,0.955062747001648,147
1036,800DD5D1D119AE19,4558,UniProtKB/TrEMBL (unreviewed representative),UPI00005F34B5,A0A0X1KWP5;A0A4S3R5L6;A0A211HNQ3;A0A1B2AHR8;C6YC10;A3EFA5;A0A6A8NC98;Q9KS12,666,Vibrio cholerae,Bacteria,Pseudomonadota,True,True,True,False,800DD5D1D119AE19,0.062558807,0.9548808932304382,148
4215,C4228396E7365874,309,UniProtKB/TrEMBL (unreviewed representative),UPI0001813F25,D6GM68;A0A066FWC1;A0A066J712;A0A0P8T9M4;A0A2U1GPN5;R5X7T9;B5XYD0;A0A0B0ARE6;A0A658RLV0;V3ETQ9;V3SD63;A0A087FPG6;B5XYD0;A0A066JNF0;A0A0J4Y0F2;A0A064VL39;A0A068IF45;A0ACD7FCS4;V3M3R3;Z5D3G0;R8XI64,543,Enterobacteriaceae,Bacteria,Pseudomonadota,True,True,True,False,C4228396E7365874,0.996481478,0.954705536365509,149
2605,7393F7F1717AF2A4,2383,UniProtKB/Swiss-Prot (reviewed representative),UPI0004D26FB6,A0A084API3;A0A084API3,1280523,Stachybotrys chartarum (strain CBS 109288 / IBT 7711),Eukaryota,Ascomycota,True,True,True,False,7393F7F1717AF2A4,0.014367555,0.9546803832054138,150
3912,E620C2D823D26573,377,UniProtKB/Swiss-Prot (reviewed representative),UPI0001711F5C,B1XW69;B1XW69,34029,Leptothrix cholodnii,Bacteria,Pseudomonadota,False,True,False,False,E620C2D823D26573,0.613863707,0.954490602016449,151
4887,AC6429AF6734E3C3,2528,UniProtKB/Swiss-Prot (reviewed representative),UPI00019D61CB,N4WHE3;N4WHE3;Q92217,5016,Cochliobolus heterostrophus,Eukaryota,Ascomycota,True,True,True,False,AC6429AF6734E3C3,-0.004723086,0.9543632864952089,152
2245,91EA8533FABDA2CB,4005,UniProtKB/Swiss-Prot (reviewed representative),UPI000351910C,Q5SBL6;Q5SBL6,42747,Fusarium heterosporum,Eukaryota,Ascomycota,True,True,True,False,91EA8533FABDA2CB,-0.003788755,0.9540193676948548,153
2877,C4E4539434091880,305,UniProtKB/Swiss-Prot (reviewed representative),UPI0000D80A04,A1SR71;Q1FRK4;A1SR71,357794,Psychromonas ingrahamii,Bacteria,Pseudomonadota,True,True,True,False,C4E4539434091880,0.994745672,0.9536667466163636,154
4105,239A7ADC6E8A9A16,212,UniProtKB/Swiss-Prot (reviewed representative),UPI0002374978,B4EYA9,584,Proteus mirabilis,Bacteria,Pseudomonadota,False,False,False,False,239A7ADC6E8A9A16,0.962597132,0.9535645842552184,155
4515,C84F0996E07FBFF1,305,UniProtKB/Swiss-Prot (reviewed representative),UPI0000378FE6,B9KT32;A0AAN4RB24;A3PK84;A0A397K969;Q3J205;A0A110AAT4;Q3J205;A0A6H2IPT1;A0A511RWI9;A3PK84;B9KT32;A0A239C686;A0A344Q5M7,1063,Cereibacter sphaeroides,Bacteria,Pseudomonadota,True,True,True,False,C84F0996E07FBFF1,0.996252596,0.95318341255188,156
6296,C84F0996E07FBFF1,305,UniProtKB/Swiss-Prot (reviewed representative),UPI0000378FE6,B9KT32;A0AAN4RB24;A3PK84;A0A397K969;Q3J205;A0A110AAT4;Q3J205;A0A6H2IPT1;A0A511RWI9;A3PK84;B9KT32;A0A239C686;A0A344Q5M7,1063,Cereibacter sphaeroides,Bacteria,Pseudomonadota,True,True,True,False,C84F0996E07FBFF1,0.996252596,0.95318341255188,156
3043,C84F0996E07FBFF1,305,UniProtKB/Swiss-Prot (reviewed representative),UPI0000378FE6,B9KT32;A0AAN4RB24;A3PK84;A0A397K969;Q3J205;A0A110AAT4;Q3J205;A0A6H2IPT1;A0A511RWI9;A3PK84;B9KT32;A0A239C686;A0A344Q5M7,1063,Cereibacter sphaeroides,Bacteria,Pseudomonadota,True,True,True,False,C84F0996E07FBFF1,0.996252596,0.95318341255188,156
5724,FA5F828690059FA5,312,UniProtKB/Swiss-Prot (reviewed representative),UPI00003A2A10,Q11DS0;Q11DS0;Q3WXD3,449972,Chelativorans,Bacteria,Pseudomonadota,True,True,True,False,FA5F828690059FA5,0.996024311,0.9529672861099244,157
1590,FA76D79C2D9E90C8,3946,UniProtKB/Swiss-Prot (reviewed representative),UPI00018F5E0E,B8NJG3;B8NJG3;A0A7U2N194;A0A7G5JG01,5059,Aspergillus flavus,Eukaryota,Ascomycota,True,True,True,False,FA76D79C2D9E90C8,-0.006078243,0.9527627825737,158
2992,6D19AEB47978C92D,313,UniProtKB/Swiss-Prot (reviewed representative),UPI0000550CD6,A6WLE9;E0ILF2;B8E7M2;A0ABU9ULE7;A5NBL1;A0A9E9D3A6;H1YTY4;G0ATP2;A3D2P8;A6WLE9;Q3Q6F9;A3D2P8;A0A165K4R8;B8E7M2;A4MMB4;A0AAJ2J2P5;G6DYK1;A0AAP2Y3L0;E0HLK0;G0DP63;A0A7U4E0L3,22,Shewanella,Bacteria,Pseudomonadota,True,True,True,False,6D19AEB47978C92D,0.996448219,0.9526283144950868,159
4424,6D19AEB47978C92D,313,UniProtKB/Swiss-Prot (reviewed representative),UPI0000550CD6,A6WLE9;E0ILF2;B8E7M2;A0ABU9ULE7;A5NBL1;A0A9E9D3A6;H1YTY4;G0ATP2;A3D2P8;A6WLE9;Q3Q6F9;A3D2P8;A0A165K4R8;B8E7M2;A4MMB4;A0AAJ2J2P5;G6DYK1;A0AAP2Y3L0;E0HLK0;G0DP63;A0A7U4E0L3,22,Shewanella,Bacteria,Pseudomonadota,True,True,True,False,6D19AEB47978C92D,0.996448219,0.9526283144950868,159
3402,6D19AEB47978C92D,313,UniProtKB/Swiss-Prot (reviewed representative),UPI0000550CD6,A6WLE9;E0ILF2;B8E7M2;A0ABU9ULE7;A5NBL1;A0A9E9D3A6;H1YTY4;G0ATP2;A3D2P8;A6WLE9;Q3Q6F9;A3D2P8;A0A165K4R8;B8E7M2;A4MMB4;A0AAJ2J2P5;G6DYK1;A0AAP2Y3L0;E0HLK0;G0DP63;A0A7U4E0L3,22,Shewanella,Bacteria,Pseudomonadota,True,True,True,False,6D19AEB47978C92D,0.996448219,0.9526283144950868,159
5014,401BEF8B4ABE562D,35,UniProtKB/Swiss-Prot (reviewed representative),UPI000012A54D,P08757,9925,Capra hircus,Eukaryota,Chordata,False,False,False,False,401BEF8B4ABE562D,0.982497394,0.9526274800300598,160
1241,9B9E28C5EC33162F,3856,UniProtKB/Swiss-Prot (reviewed representative),UPI0010B2CAA1,A0A481WNP4;A0A481WNP4,36656,Penicillium crustosum,Eukaryota,Ascomycota,True,True,True,False,9B9E28C5EC33162F,-0.002822176,0.9521878957748412,161
7898,7B5A9EE217EC520A,148,UniProtKB/TrEMBL (unreviewed representative),UPI00000CD63D,V1ERG7;Q8ZJW4;C9XF28;A0A2T9J8D3;K8U3U9;A0A5Z7AEX9;D0ZUD4;A0A602Z1L8;A0A0B8KB58;A0A3V9E0C8;A0A5I9LV27;A0A5I5NTM9;A0A249V336;A0A500S0B8;A0A1X2VU80;K8V9Y9;U6VUF4;A0A021WPP3;A0A078NW32;A0A5I2KCA9;A0A0L4JA50;G9VYW9;A0A0L2MDE1;A0A3V8MI23;S5HDG3;A0A385W5W4;A0A1M3Z9Z1;A0A4P9TA05;K8UGW4;A0A509CZ76;A0A2T8RDL4;A0A0H3NQ28;A0A5I5CAU3;A0A4P9S745;A0A730C7W7;A0A5I3E6Q6;A0A5I3P713;A0A3Z2F8Y4;A0A5I0VAY3;A0A5X6EEP7;U4MIE5;A0A4S3CGU0;A0A3U8ILY5;K8T649;U6V411;U6WCK2;A0A8E6JEP9;A0A5J1V2L9;U6XZ90;F5ZYR0;A0A0F7JFQ8;A0A0L1Y2F8;A0A0B3F8A9;U6QB84;A0A3Z0CGQ7;A0A2P5GCD9;A0A5T7ZMI0;Q8ZJW4;A0A6C7IKB9;A0A0W6LLF6;A0A752KAL4;A0A0W5L754;A0A5I4MDI4;A0A5J1C172;A0A0W6MQ97;K8T0H2;A0A1X2TUJ4;A0A3Z0F7B1;S5ICT2;A0A038F465;A0A0D6HN71;A0A038E0Q3;A0A0N9PXV8;A0A5I1QNC0;A0A0U1EZS6;A0A5H6THM6;V1J963;A0A232U645;A0A636CZX2;U6XXM5;U6YPL7;U3SNJ6;A0A5X7FW37;M9XZ80;A0A0L4S6Q9;A0A549PY98;A0A0F6BBA1;K8RNJ4;U6VA93;A0A724J7B9;A0A5I4W8W3;A0A625WD53;A0A3V6BM90;A0A023SYV3;A0A0A6V7H8;V1JMP0;A0A5W1KQR0;A0A0F3JMT4;A0A608ZYD6;V1G3Q7;A0A8E6SW79;T2KED0;V7XNU9;K8RLF6;A0A2D3AKB7;A0A2H9YJR2;A0A5W3B789;E1WB89;A0A5H6HF32;A0A5H8NQ64;A0A0W7FGL1;V2PDT4;A0A5J1JI99;V1GDK6;A0A5I5P2E9;A0A5I6LL41;A0A4U1GTS2;A0A5X3KM63;A0A1X2Q5J2;X5NSF5;K8U259;U6QFB6;K8T213;A0A0W3YZ74;A0A038DVF1;V0JGP2;A0A315GV15;A0A2T9KM44;A0A444AM47;V5KRT5;A0A0E8KJ61;A0A2T9P4T7;A0A3U5XW65;A0A5W3DY39;A0A6M3NTD8;K8VAS1;V1N5U8;A0A5J0LZZ7;A0A0W5HFB6;A0A5I9A105;A0A078N310;A0A0L4Z6X1;A0A5I6QMG5;A0A078P8V9;A0A038EZM1;A0A038DZK9;K8RLZ7;A0A0H3T620;A0A1M3ZLR9;A0A5W8ARV9,590,Salmonella,Bacteria,Pseudomonadota,False,False,False,False,7B5A9EE217EC520A,0.996821344,0.952163815498352,162
6362,21C0AC887267242E,309,UniProtKB/TrEMBL (unreviewed representative),UPI00005AAC19,A0A073XNA9;A0A5C0FPJ3;E7JZR8;I6DVM6;I6EVT5;A0A073QYC4;A0A069W9I5;A0A070I7W4;A0A2R2HER2;A0A2Y4XDQ8;Q3YUX6;N2WSB4;A0A0A5NLY9;N2XM22;A0A080BIT1;F4MCA7;J2YVW5;A0A069XMU8;A0A2S8EB07;L4KWM3;A0A0H8V6T5;I6BDI2;A0A0K5Y3C6;A0A079EHG0;A0A2I8JAN3;I6F0J0;A0A0A5PYQ1;A0A074EX82;N2ILC2;A0A071G5S8;Q3YUX6;A0A073S3P9;A0A074G380;A0A073X9Y9;A0A0E0U7I5;A0A074C7E6;A0A069F8W4;A0A078TUP1;F5N7X7,543,Enterobacteriaceae,Bacteria,Pseudomonadota,True,True,True,False,21C0AC887267242E,0.996798575,0.9520544409751892,163
